gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_log2FC
ENSG00000198719.9,DLL1,784.4781074050461,-1.19022383380926,0.1467791906676509,-8.108941249746108,5.10627267947771e-16,5.49991988240472e-14,1.19022383380926
ENSG00000141449.16,GREB1L,1978.96801209721,-0.90703606739203,0.112309955964594,-8.07618576288976,6.68240584840659e-16,7.069030758207263e-14,0.90703606739203
ENSG00000277586.4,NEFL,13428.7313262696,-0.707628810031201,0.0882080260684932,-8.02227236648205,1.03806649813828e-15,1.0852069297007999e-13,0.707628810031201
ENSG00000174279.5,EVX2,80.74757244014941,-3.52701606210722,0.4397212880151589,-8.02102640522064,1.0486518064835001e-15,1.0898619827382901e-13,3.52701606210722
ENSG00000123575.9,FAM199X,4543.8576403042,-0.802285111667984,0.100447130551068,-7.98713818171335,1.3810726078013702e-15,1.4105989876923002e-13,0.802285111667984
ENSG00000186310.10,NAP1L3,4802.29879622854,-0.8653681342874239,0.108763775873484,-7.956400256773349,1.7711679222920601e-15,1.78847706335083e-13,0.8653681342874239
ENSG00000081479.15,LRP2,5680.06298914944,-0.996360493929292,0.125882112671608,-7.91502837681572,2.47196705260013e-15,2.4680785651016603e-13,0.996360493929292
ENSG00000120675.6,DNAJC15,551.423481004988,-1.29357614078442,0.163627565962591,-7.90561256090652,2.6661922593156202e-15,2.64712675042219e-13,1.29357614078442
ENSG00000164692.19,COL1A2,26866.0495247731,-0.878466893230149,0.111906310207369,-7.850021072112,4.15967373779276e-15,4.01770226456809e-13,0.878466893230149
ENSG00000139329.5,LUM,1321.31281059769,-1.11581264829962,0.143294776507294,-7.7868340737655695,6.87090882151628e-15,6.42683113557828e-13,1.11581264829962
ENSG00000133124.12,IRS4,2710.5925429480894,-1.08265021444031,0.1390635074176299,-7.7852934572471,6.9551580263842895e-15,6.47157426413097e-13,1.08265021444031
ENSG00000180875.5,GREM2,776.18827812431,-1.1855396057663,0.152592887324313,-7.769297944055678,7.892232882689192e-15,7.30524806203918e-13,1.1855396057663
ENSG00000102359.9,SRPX2,223.000798456087,-1.82940064163692,0.235777973339191,-7.758997228316772,8.560352099992771e-15,7.84198853201399e-13,1.82940064163692
ENSG00000254377.8,MIR124-2HG,3308.2703437612495,-0.814958923412033,0.105465309876897,-7.72726998444592,1.09877452288432e-14,1.00140619593334e-12,0.814958923412033
ENSG00000169184.7,MN1,535.326209189989,-1.46937409116778,0.1909442381453639,-7.69530468915831,1.41157396784962e-14,1.2799230896236501e-12,1.46937409116778
ENSG00000221818.9,EBF2,212.145853317275,-1.98553254193675,0.259793604666597,-7.642730637980329,2.12662591509466e-14,1.88971978815311e-12,1.98553254193675
ENSG00000122641.11,INHBA,195.22582283877,-1.89783118078865,0.250302017538551,-7.582164935991181,3.39835863243263e-14,2.94612827393135e-12,1.89783118078865
ENSG00000185222.10,TCEAL9,1764.8997001881,-0.863168858604167,0.11410052987925,-7.564985539660871,3.87907755327591e-14,3.3143733786932403e-12,0.863168858604167
ENSG00000125285.6,SOX21,819.639235350358,-1.239959535825,0.163925517671333,-7.564164221894311,3.9036631253502097e-14,3.31942110352747e-12,1.239959535825
ENSG00000090932.11,DLL3,1114.93292767489,-1.26195024456391,0.1696362291818389,-7.439155247969911,1.0133118226662701e-13,8.260815464415118e-12,1.26195024456391
ENSG00000213468.7,FIRRE,758.887076285374,-1.08429882369529,0.145776684777597,-7.43808123603264,1.02158234695386e-13,8.29021071692418e-12,1.08429882369529
ENSG00000135824.13,RGS8,631.126288058037,-1.11730981913166,0.1504347120052209,-7.427207485815369,1.10914307871034e-13,8.9193171017376e-12,1.11730981913166
ENSG00000107105.15,ELAVL2,7259.31776596099,-0.7138076802838799,0.0966102981334981,-7.388525799780939,1.48465620346993e-13,1.16234846026729e-11,0.7138076802838799
ENSG00000164330.18,EBF1,2488.6776481387,-0.935382035649106,0.1272396697699169,-7.3513396988574895,1.9623000440133e-13,1.51626071226976e-11,0.935382035649106
ENSG00000177733.7,HNRNPA0,3897.7460298025,-0.8533086224063618,0.117287445560527,-7.27536198208024,3.45492763779722e-13,2.5907583957355397e-11,0.8533086224063618
ENSG00000176887.7,SOX11,21352.3051700096,-0.758209027320156,0.1050219838209779,-7.219526805098369,5.216878500584621e-13,3.768876614324789e-11,0.758209027320156
ENSG00000229520.2,LINC00404,63.7288782042063,-3.85086139793543,0.53562693142738,-7.18944693029784,6.50542994908073e-13,4.60615542052043e-11,3.85086139793543
ENSG00000067560.14,RHOA,3188.62085477197,-0.757989355357476,0.105675814653873,-7.17277986301943,7.348997544267271e-13,5.141983636091259e-11,0.757989355357476
ENSG00000141753.7,IGFBP4,498.51744990344,-1.35177513850154,0.188714446723214,-7.16307183670032,7.88889821858656e-13,5.49809800551844e-11,1.35177513850154
